Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,xG,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist
Dylan Bronn,tn TUN,DF,Metz,fr Ligue 1,24.0,1995.0,9.0,0.0,2.0,1.0,0.1,50.0,0.22,0.11,0.0,0.0,11.06
Dylan Bronn,tn TUN,DF,Metz,fr Ligue 1,25.0,1995.0,37.9,2.0,14.0,4.0,2.03,28.06,0.37,0.11,0.07,0.25,25.0
Dylan Bronn,tn TUN,DF,Metz,fr Ligue 1,26.0,1995.0,28.03,1.0,15.0,7.0,1.08,46.7,0.53,0.25,0.07,0.14,13.06
Dylan Bronn,tn TUN,DF,Salernitana,it Serie A,27.0,1995.0,18.07,0.0,8.0,1.0,0.7,12.05,0.43,0.05,0.0,0.0,15.08
Dylan Bronn,tn TUN,DF-MF,Salernitana,it Serie A,28,1995,0.6,0.0,1.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,13.02
Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,20.0,1999.0,7.0,2.0,15.0,5.0,3.01,33.3,2.13,0.71,0.13,0.4,12.02
Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,21.0,1999.0,4.07,2.0,12.0,5.0,1.08,41.7,2.55,1.06,0.17,0.4,12.08
Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,22.0,1999.0,9.03,5.0,29.0,13.0,4.04,44.8,3.13,1.4,0.17,0.38,14.06
Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,23.0,1999.0,12.01,4.0,41.0,14.0,8.02,34.1,3.39,1.16,0.1,0.29,11.03
Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,24.0,1999.0,12.0,5.0,38.0,12.0,4.05,31.6,3.16,1.0,0.13,0.42,12.07
Ederson,br BRA,GK,Manchester City,eng Premier League,25.0,1993.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ederson,br BRA,GK,Manchester City,eng Premier League,26.0,1993.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ederson,br BRA,GK,Manchester City,eng Premier League,27.0,1993.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ederson,br BRA,GK,Manchester City,eng Premier League,28.0,1993.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ederson,br BRA,GK,Manchester City,eng Premier League,29.0,1993.0,30.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edimilson Fernandes,ch SUI,MF-DF,Mainz 05,de Bundesliga,23,1996,16.05,1.0,23.0,2.0,0.8,8.07,1.39,0.12,0.04,0.5,26.01
Edimilson Fernandes,ch SUI,MF-FW,Mainz 05,de Bundesliga,24,1996,9.03,0.0,12.0,4.0,0.5,33.3,1.28,0.43,0.0,0.0,23.02
Edimilson Fernandes,ch SUI,MF-FW,Arminia,de Bundesliga,25,1996,3.01,0.0,4.0,2.0,0.1,50.0,1.27,0.64,0.0,0.0,41.8
Edimilson Fernandes,ch SUI,DF,Mainz 05,de Bundesliga,26.0,1996.0,27.01,0.0,15.0,3.0,0.7,20.0,0.55,0.11,0.0,0.0,25.0
Edimilson Fernandes,ch SUI,DF,Mainz 05,de Bundesliga,27.0,1996.0,14.03,0.0,15.0,0.0,0.5,0.0,1.05,0.0,0.0,0.0,26.08
Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20.0,1999.0,11.08,0.0,3.0,0.0,0.3,0.0,0.26,0.0,0.0,0.0,17.06
Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21.0,1999.0,29.05,1.0,16.0,5.0,1.0,31.03,0.54,0.17,0.06,0.2,14.04
Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,22.0,1999.0,20.02,1.0,6.0,1.0,0.4,16.07,0.3,0.05,0.17,1.0,9.08
Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,23.0,1999.0,31.9,1.0,13.0,1.0,2.08,7.07,0.41,0.03,0.0,0.0,14.09
Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,24.0,1999.0,23.02,0.0,12.0,1.0,1.0,8.03,0.52,0.04,0.0,0.0,16.03
Eduardo Camavinga,fr FRA,MF,Rennes,fr Ligue 1,16.0,2002.0,23.04,1.0,15.0,4.0,0.9,26.07,0.64,0.17,0.07,0.25,22.06
Eduardo Camavinga,fr FRA,MF,Rennes,fr Ligue 1,17.0,2002.0,26.07,1.0,26.0,8.0,1.08,30.08,0.97,0.3,0.04,0.13,18.07
Eduardo Camavinga,fr FRA,MF,Rennes,fr Ligue 1,18.0,2002.0,14.13,2.0,12.0,5.0,1.02,41.7,0.44,0.18,0.17,0.4,24.02
Eduardo Camavinga,fr FRA,MF-DF,Real Madrid,es La Liga,19,2002,22.03,0.0,18.0,3.0,0.8,16.07,0.81,0.13,0.0,0.0,23.02
Eduardo Camavinga,fr FRA,MF-DF,Real Madrid,es La Liga,20,2002,20.02,0.0,17.0,7.0,0.9,41.2,0.84,0.35,0.0,0.0,22.07
El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,17.0,2001.0,5.0,3.0,9.0,4.0,3.03,44.4,1.79,0.79,0.11,0.25,13.08
El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,18.0,2001.0,13.08,4.0,19.0,9.0,3.01,47.4,1.37,0.65,0.21,0.44,11.02
El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,19.0,2001.0,13.03,2.0,32.0,10.0,4.01,31.03,2.41,0.75,0.03,0.1,14.0
El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,20.0,2001.0,15.0,7.0,30.0,15.0,6.03,74.15,1.52,1.0,0.12,0.25,18.53
El Bilal Touré,ml MLI,FW,Atalanta,it Serie A,21.0,2001.0,4.04,2.0,12.0,4.0,1.02,33.3,2.74,0.91,0.17,0.5,15.02
Elif Elmas,mk MKD,MF,Napoli,it Serie A,19.0,1999.0,12.06,1.0,23.0,8.0,2.0,34.8,1.83,0.63,0.04,0.13,16.06
Elif Elmas,mk MKD,MF-FW,Napoli,it Serie A,20,1999,8.02,2.0,13.0,6.0,1.04,46.2,1.58,0.73,0.15,0.33,16.08
Elif Elmas,mk MKD,FW-MF,Napoli,it Serie A,21,1999,18.0,3.0,33.0,11.0,2.03,33.3,1.83,0.61,0.09,0.27,18.03
Elif Elmas,mk MKD,FW-MF,Napoli,it Serie A,22,1999,18.01,6.0,32.0,10.0,4.0,31.03,1.77,0.55,0.16,0.5,17.07
Elif Elmas,mk MKD,MF-FW,RB Leipzig,de Bundesliga,23,1999,6.08,2.0,16.0,10.0,1.3,70.0,2.48,1.47,0.16,0.16,17.52
Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,24.0,1995.0,29.07,1.0,25.0,5.0,2.02,20.0,0.84,0.17,0.04,0.2,18.09
Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25.0,1995.0,30.09,5.0,17.0,7.0,4.05,41.2,0.55,0.23,0.29,0.71,11.06
Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,26.0,1995.0,20.02,4.0,23.0,8.0,3.02,34.8,1.14,0.4,0.17,0.5,16.02
Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27.0,1995.0,31.07,7.0,32.0,11.0,5.03,34.4,1.01,0.35,0.22,0.64,15.03
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,28.0,1995.0,24.01,2.0,18.0,8.0,2.03,44.4,0.75,0.33,0.11,0.25,16.07
Elseid Hysaj,al ALB,DF,Napoli,it Serie A,25.0,1994.0,16.05,1.0,5.0,3.0,0.2,60.0,0.3,0.18,0.2,0.33,20.04
Elseid Hysaj,al ALB,DF,Napoli,it Serie A,26.0,1994.0,19.06,0.0,8.0,0.0,0.3,0.0,0.41,0.0,0.0,0.0,25.06
Elseid Hysaj,al ALB,DF,Lazio,it Serie A,27.0,1994.0,22.05,1.0,4.0,2.0,0.8,50.0,0.18,0.09,0.25,0.5,23.06
Elseid Hysaj,al ALB,DF,Lazio,it Serie A,28.0,1994.0,22.02,1.0,4.0,2.0,0.2,50.0,0.18,0.09,0.25,0.5,20.08
Elseid Hysaj,al ALB,DF,Lazio,it Serie A,29.0,1994.0,13.03,0.0,2.0,1.0,0.2,50.0,0.15,0.08,0.0,0.0,18.01
Elvis Rexhbeçaj,xk KVX,MF,Köln,de Bundesliga,21.0,1997.0,6.09,0.0,13.0,7.0,1.05,53.8,1.88,1.01,0.0,0.0,17.03
Elvis Rexhbeçaj,xk KVX,MF-FW,Köln,de Bundesliga,22,1997,20.04,5.0,28.0,11.0,2.03,39.3,1.37,0.54,0.18,0.45,22.0
Elvis Rexhbeçaj,xk KVX,MF,Bochum,de Bundesliga,23.0,1997.0,28.02,0.0,34.0,6.0,1.01,17.06,1.2,0.21,0.0,0.0,23.02
Elvis Rexhbeçaj,xk KVX,MF,Augsburg,de Bundesliga,24.0,1997.0,28.0,0.0,16.0,5.0,0.3,31.03,0.57,0.18,0.0,0.0,27.0
Elvis Rexhbeçaj,xk KVX,MF,Augsburg,de Bundesliga,25.0,1997.0,22.01,2.0,28.0,3.0,1.07,10.07,1.27,0.14,0.04,0.33,24.03
Emerson,br BRA,DF,Betis,es La Liga,20.0,1999.0,31.05,3.0,26.0,4.0,1.08,15.04,0.82,0.13,0.12,0.75,15.0
Emerson,br BRA,DF,Betis,es La Liga,21.0,1999.0,33.2,1.0,11.0,3.0,1.05,27.03,0.33,0.09,0.09,0.33,16.06
Emerson,br BRA,DF,Barcelona,es La Liga,22.0,1999.0,26.04,1.0,15.0,4.0,1.05,26.07,0.3,0.08,0.07,0.25,14.06
Emerson,br BRA,DF,Tottenham,eng Premier League,23.0,1999.0,19.03,2.0,17.0,6.0,1.07,35.3,0.88,0.31,0.12,0.33,16.06
Emerson,br BRA,DF,Tottenham,eng Premier League,24.0,1999.0,12.09,1.0,6.0,3.0,0.2,50.0,0.47,0.23,0.17,0.33,22.05
Emerson Palmieri,it ITA,DF,Chelsea,eng Premier League,24.0,1994.0,11.04,0.0,13.0,7.0,1.01,53.8,1.14,0.62,0.0,0.0,19.02
Emerson Palmieri,it ITA,DF,Chelsea,eng Premier League,25.0,1994.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerson Palmieri,it ITA,DF,Lyon,fr Ligue 1,26.0,1994.0,25.12,1.0,16.0,5.0,0.9,31.03,0.32,0.1,0.06,0.2,22.07
Emerson Palmieri,it ITA,DF,West Ham,eng Premier League,27.0,1994.0,14.07,1.0,11.0,5.0,0.8,45.5,0.75,0.34,0.09,0.2,14.05
Emerson Palmieri,it ITA,DF,West Ham,eng Premier League,28.0,1994.0,34.9,1.0,19.0,4.0,1.05,21.01,0.55,0.11,0.05,0.25,17.03
Emil Audero,id IDN,GK,Sampdoria,it Serie A,22.0,1997.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emil Audero,id IDN,GK,Sampdoria,it Serie A,23.0,1997.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emil Audero,id IDN,GK,Sampdoria,it Serie A,24.0,1997.0,28.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emil Audero,id IDN,GK,Sampdoria,it Serie A,25.0,1997.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emil Audero,id IDN,GK,Inter,it Serie A,26.0,1997.0,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,27.0,1991.0,12.07,5.0,24.0,8.0,3.06,33.3,1.89,0.63,0.13,0.38,21.04
Emil Forsberg,se SWE,FW-MF,RB Leipzig,de Bundesliga,28,1991,17.01,7.0,32.0,14.0,6.01,43.8,1.87,0.82,0.16,0.36,17.09
Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,29.0,1991.0,19.0,6.0,38.0,11.0,8.0,28.09,2.0,0.58,0.05,0.18,19.0
Emil Forsberg,se SWE,MF-FW,RB Leipzig,de Bundesliga,30,1991,16.05,6.0,21.0,9.0,4.09,42.9,1.28,0.55,0.19,0.44,18.01
Emil Forsberg,se SWE,MF-FW,RB Leipzig,de Bundesliga,31,1991,5.02,2.0,11.0,4.0,1.04,36.4,2.13,0.78,0.18,0.5,22.05
Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,24.0,1994.0,11.03,0.0,4.0,0.0,0.3,0.0,0.35,0.0,0.0,0.0,13.05
Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,25.0,1994.0,14.03,1.0,7.0,3.0,0.3,42.9,0.49,0.21,0.14,0.33,22.08
Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,26.0,1994.0,18.02,0.0,6.0,1.0,0.3,16.07,0.33,0.06,0.0,0.0,20.04
Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,27.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,28.0,1994.0,10.01,0.0,4.0,0.0,0.2,0.0,0.39,0.0,0.0,0.0,17.09
Emile Smith Rowe,eng ENG,MF,Arsenal,eng Premier League,19.0,2000.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emile Smith Rowe,eng ENG,MF-FW,Arsenal,eng Premier League,20,2000,16.0,2.0,13.0,4.0,1.08,30.08,0.81,0.25,0.15,0.5,17.08
Emile Smith Rowe,eng ENG,MF-FW,Arsenal,eng Premier League,21,2000,21.03,10.0,40.0,23.0,6.0,57.5,1.87,1.08,0.25,0.43,15.08
Emile Smith Rowe,eng ENG,MF-FW,Arsenal,eng Premier League,22,2000,1.09,0.0,4.0,1.0,0.3,25.0,2.09,0.52,0.0,0.0,15.08
Emile Smith Rowe,eng ENG,MF,Arsenal,eng Premier League,23.0,2000.0,3.09,0.0,15.0,5.0,2.0,33.3,3.82,1.27,0.0,0.0,15.06
Emiliano Martínez,ar ARG,GK,Arsenal,eng Premier League,26.0,1992.0,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,27.0,1992.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,28.0,1992.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,29.0,1992.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,30.0,1992.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emre Can,de GER,MF-DF,Dortmund,de Bundesliga,25,1994,13.08,2.0,23.0,6.0,2.04,26.53,1.87,0.5,0.06,0.25,16.58
Emre Can,de GER,DF-MF,Dortmund,de Bundesliga,26,1994,23.07,1.0,17.0,4.0,1.0,23.05,0.72,0.17,0.06,0.25,18.08
Emre Can,de GER,DF-MF,Dortmund,de Bundesliga,27,1994,18.08,5.0,7.0,2.0,3.03,28.06,0.37,0.11,0.14,0.5,30.06
Emre Can,de GER,MF,Dortmund,de Bundesliga,28.0,1994.0,21.01,2.0,15.0,2.0,1.06,13.03,0.71,0.09,0.07,0.5,22.03
Emre Can,de GER,MF-DF,Dortmund,de Bundesliga,29,1994,21.07,2.0,15.0,1.0,2.02,6.07,0.69,0.05,0.0,0.0,27.04
Enes Ünal,tr TUR,FW,Valladolid,es La Liga,22.0,1997.0,26.0,6.0,57.0,23.0,9.07,40.4,2.19,0.88,0.07,0.17,16.05
Enes Ünal,tr TUR,FW,Getafe,es La Liga,23.0,1997.0,14.06,4.0,37.0,8.0,4.08,21.06,2.53,0.55,0.08,0.38,13.09
Enes Ünal,tr TUR,FW,Getafe,es La Liga,24.0,1997.0,31.01,16.0,82.0,24.0,10.04,29.03,2.64,0.77,0.17,0.58,16.05
Enes Ünal,tr TUR,FW,Getafe,es La Liga,25.0,1997.0,33.0,14.0,82.0,31.0,11.07,37.8,2.48,0.94,0.11,0.29,18.08
Enes Ünal,tr TUR,FW-MF,Getafe,es La Liga,26,1997,4.12,2.0,24.0,8.0,2.19,17.4,3.47,1.1,0.04,0.25,15.05
Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25.0,1994.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26.0,1994.0,10.02,0.0,2.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,11.02
Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27.0,1994.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Bailly,ci CIV,DF,Marseille,fr Ligue 1,28.0,1994.0,6.0,0.0,3.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,13.0
Eric Bailly,ci CIV,DF,Villarreal,es La Liga,29.0,1994.0,9.03,0.0,2.0,0.0,0.2,0.0,0.21,0.0,0.0,0.0,9.07
Eric Dier,eng ENG,DF-MF,Tottenham,eng Premier League,25,1994,14.09,0.0,8.0,1.0,0.9,12.05,0.54,0.07,0.0,0.0,15.06
Eric Dier,eng ENG,DF,Tottenham,eng Premier League,26.0,1994.0,28.0,0.0,14.0,2.0,1.02,14.03,0.5,0.07,0.0,0.0,22.02
Eric Dier,eng ENG,DF,Tottenham,eng Premier League,27.0,1994.0,34.1,0.0,13.0,4.0,1.02,30.08,0.38,0.12,0.0,0.0,14.04
Eric Dier,eng ENG,DF,Tottenham,eng Premier League,28.0,1994.0,31.03,2.0,17.0,4.0,1.06,23.05,0.54,0.13,0.12,0.5,11.08
Eric Dier,eng ENG,DF,Bayern Munich,de Bundesliga,29.0,1994.0,15.02,0.0,9.0,3.0,0.7,33.3,0.34,0.12,0.0,0.0,10.03
Eric García,es ESP,DF,Manchester City,eng Premier League,18.0,2001.0,8.08,0.0,2.0,1.0,0.5,50.0,0.23,0.11,0.0,0.0,7.01
Eric García,es ESP,DF,Manchester City,eng Premier League,19.0,2001.0,4.03,0.0,2.0,0.0,0.1,0.0,0.47,0.0,0.0,0.0,22.05
Eric García,es ESP,DF,Barcelona,es La Liga,20.0,2001.0,22.07,0.0,6.0,4.0,0.2,66.7,0.26,0.18,0.0,0.0,24.06
Eric García,es ESP,DF-MF,Barcelona,es La Liga,21,2001,15.07,1.0,7.0,1.0,1.06,14.03,0.44,0.06,0.14,1.0,12.09
Eric García,es ESP,DF,Girona,es La Liga,22.0,2001.0,29.63,5.0,17.0,6.0,2.08,18.75,1.06,0.1,0.16,0.83,10.02
Eric Maxim Choupo-Moting,cm CMR,FW-MF,Paris S-G,fr Ligue 1,30,1989,5.0,3.0,18.0,8.0,2.06,44.4,3.59,1.6,0.17,0.38,12.0
Eric Maxim Choupo-Moting,cm CMR,FW-MF,Bayern Munich,de Bundesliga,31,1989,9.01,3.0,20.0,13.0,4.07,65.0,2.2,1.43,0.15,0.23,11.04
Eric Maxim Choupo-Moting,cm CMR,FW-MF,Bayern Munich,de Bundesliga,32,1989,4.02,4.0,15.0,8.0,2.03,53.3,3.58,1.91,0.27,0.5,11.08
Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,de Bundesliga,33.0,1989.0,12.04,10.0,30.0,15.0,6.01,50.0,2.43,1.21,0.33,0.67,12.06
Eric Maxim Choupo-Moting,cm CMR,MF-FW,Bayern Munich,de Bundesliga,34,1989,8.0,2.0,26.0,11.0,4.05,42.3,3.26,1.38,0.08,0.18,12.05
Erling Haaland,no NOR,FW,Dortmund,de Bundesliga,19.0,2000.0,11.08,13.0,34.0,19.0,8.08,55.9,2.88,1.61,0.38,0.68,12.01
Erling Haaland,no NOR,FW,Dortmund,de Bundesliga,20.0,2000.0,26.07,27.0,89.0,47.0,23.05,52.8,3.33,1.76,0.28,0.53,12.08
Erling Haaland,no NOR,FW,Dortmund,de Bundesliga,21.0,2000.0,21.02,22.0,74.0,31.0,17.09,41.9,3.49,1.46,0.22,0.52,13.09
Erling Haaland,no NOR,FW,Manchester City,eng Premier League,22.0,2000.0,30.08,36.0,116.0,53.0,28.04,45.7,3.77,1.72,0.25,0.55,12.06
Erling Haaland,no NOR,FW,Manchester City,eng Premier League,23.0,2000.0,28.04,27.0,113.0,50.0,29.2,44.2,3.99,1.76,0.18,0.4,11.09
Exequiel Palacios,ar ARG,MF,Leverkusen,de Bundesliga,20.0,1998.0,2.0,0.0,5.0,0.0,0.2,0.0,2.54,0.0,0.0,0.0,22.04
Exequiel Palacios,ar ARG,MF,Leverkusen,de Bundesliga,21.0,1998.0,6.04,0.0,2.0,0.0,0.1,0.0,0.31,0.0,0.0,0.0,20.04
Exequiel Palacios,ar ARG,MF,Leverkusen,de Bundesliga,22.0,1998.0,12.02,2.0,10.0,4.0,0.8,40.0,0.82,0.33,0.2,0.5,30.08
Exequiel Palacios,ar ARG,MF,Leverkusen,de Bundesliga,23.0,1998.0,18.04,4.0,17.0,4.0,3.0,23.05,0.93,0.22,0.06,0.25,26.03
Exequiel Palacios,ar ARG,MF,Leverkusen,de Bundesliga,24.0,1998.0,20.03,4.0,19.0,4.0,3.03,21.01,0.93,0.2,0.11,0.5,23.02
Ezequiel Ávila,ar ARG,FW,Osasuna,es La Liga,25.0,1994.0,17.07,9.0,69.0,28.0,7.07,40.6,3.9,1.58,0.13,0.32,18.05
Ezequiel Ávila,ar ARG,FW-MF,Osasuna,es La Liga,26,1994,2.02,0.0,8.0,2.0,0.4,25.0,3.56,0.89,0.0,0.0,22.0
Ezequiel Ávila,ar ARG,FW-MF,Osasuna,es La Liga,27,1994,20.08,6.0,62.0,15.0,4.03,24.02,2.98,0.72,0.08,0.33,24.06
Ezequiel Ávila,ar ARG,FW-MF,Osasuna,es La Liga,28,1994,19.0,8.0,64.0,21.0,7.0,32.8,3.37,1.11,0.09,0.29,21.09
Ezequiel Ávila,ar ARG,FW,Betis,es La Liga,29.0,1994.0,12.09,2.0,36.0,9.0,2.7,27.66,2.76,0.76,0.08,0.25,21.06
Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,21.0,1997.0,22.07,1.0,11.0,4.0,1.05,36.4,0.49,0.18,0.09,0.25,13.0
Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,22.0,1997.0,35.5,2.0,22.0,7.0,2.04,31.08,0.62,0.2,0.09,0.29,9.07
Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,23.0,1997.0,27.05,2.0,15.0,6.0,1.06,40.0,0.55,0.22,0.13,0.33,8.01
Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,24.0,1997.0,36.9,0.0,8.0,0.0,1.01,0.0,0.22,0.0,0.0,0.0,8.0
Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,25.0,1997.0,34.1,1.0,19.0,5.0,2.05,26.03,0.56,0.15,0.05,0.2,12.02
Fabian Schär,ch SUI,DF-MF,Newcastle Utd,eng Premier League,27,1991,18.06,2.0,20.0,6.0,1.04,30.0,1.08,0.32,0.1,0.33,21.04
Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,28.0,1991.0,13.08,1.0,11.0,4.0,1.03,36.4,0.79,0.29,0.0,0.0,27.08
Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,29.0,1991.0,24.0,2.0,21.0,8.0,1.02,38.1,0.88,0.33,0.1,0.25,19.05
Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,30.0,1991.0,35.6,1.0,56.0,14.0,4.09,25.0,1.57,0.39,0.02,0.07,14.04
Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,31.0,1991.0,33.9,4.0,35.0,9.0,2.05,25.07,1.03,0.27,0.11,0.44,18.09
Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,23.0,1996.0,28.0,0.0,9.0,3.0,0.5,33.3,0.32,0.11,0.0,0.0,24.0
Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,24.0,1996.0,35.8,1.0,24.0,6.0,1.02,25.0,0.67,0.17,0.04,0.17,22.01
Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,25.0,1996.0,17.06,4.0,15.0,7.0,0.7,46.7,0.85,0.4,0.27,0.57,20.08
Fabien Centonze,fr FRA,DF,Nantes,fr Ligue 1,26.0,1996.0,18.08,0.0,14.0,0.0,0.7,0.0,0.75,0.0,0.0,0.0,23.0
Fabien Centonze,fr FRA,DF,Nantes,fr Ligue 1,27.0,1996.0,8.05,0.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,33.3
Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,23.0,1996.0,29.08,3.0,71.0,18.0,3.02,25.04,2.38,0.6,0.04,0.17,23.09
Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24.0,1996.0,28.05,3.0,43.0,15.0,2.0,34.9,1.51,0.53,0.07,0.2,22.05
Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,25.0,1996.0,26.05,7.0,40.0,13.0,1.06,32.5,1.51,0.49,0.18,0.54,23.07
Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,26.0,1996.0,21.0,3.0,26.0,9.0,2.08,34.6,1.24,0.43,0.12,0.33,18.02
Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,27.0,1996.0,13.03,1.0,19.0,6.0,2.0,31.6,1.43,0.45,0.05,0.17,21.07
Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,22.0,1997.0,19.05,0.0,3.0,1.0,0.1,33.3,0.15,0.05,0.0,0.0,26.08
Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23.0,1997.0,16.02,0.0,3.0,0.0,0.1,0.0,0.18,0.0,0.0,0.0,22.09
Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,24.0,1997.0,9.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,25.0,1997.0,20.05,0.0,6.0,1.0,0.3,16.07,0.29,0.05,0.0,0.0,18.03
Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,26.0,1997.0,1.07,1.0,1.0,1.0,0.1,100.0,0.59,0.59,1.0,1.0,5.0
Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,22.0,1997.0,8.03,6.0,43.0,15.0,3.06,34.9,5.2,1.81,0.14,0.4,17.05
Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,23.0,1997.0,7.08,2.0,25.0,5.0,1.23,11.54,3.05,0.4,0.05,0.4,18.55
Federico Bonazzoli,it ITA,FW-MF,Salernitana,it Serie A,24,1997,20.07,10.0,55.0,20.0,7.05,36.4,2.65,0.96,0.15,0.4,17.08
Federico Bonazzoli,it ITA,FW-MF,Salernitana,it Serie A,25,1997,12.04,2.0,32.0,7.0,2.04,21.09,2.57,0.56,0.06,0.29,18.09
Federico Bonazzoli,it ITA,FW-MF,Hellas Verona,it Serie A,26,1997,11.03,3.0,27.0,13.0,2.09,48.1,2.39,1.15,0.11,0.23,18.06
